Save Timestamp,Participant,Food,Trial,Trial_Start_Time,Action_Start_Time,Action_Contact_Time,Action_Extraction_Time,Action_End_Time,Trial_Duration,Food_Reference_Frame_Translation_X,Food_Reference_Frame_Translation_Y,Food_Reference_Frame_Translation_Z,Food_Reference_Frame_Rotation_X,Food_Reference_Frame_Rotation_Y,Food_Reference_Frame_Rotation_Z,Pre_Grasp_Target_Offset_X,Pre_Grasp_Target_Offset_Y,Pre_Grasp_Target_Offset_Z,Pre_Grasp_Initial_Utensil_Transform_Translation_X,Pre_Grasp_Initial_Utensil_Transform_Translation_Y,Pre_Grasp_Initial_Utensil_Transform_Translation_Z,Pre_Grasp_Initial_Utensil_Transform_Rotation_X,Pre_Grasp_Initial_Utensil_Transform_Rotation_Y,Pre_Grasp_Initial_Utensil_Transform_Rotation_Z,Pre_Grasp_Force_Threshold,Approach_Frame_Rotation_X,Approach_Frame_Rotation_Y,Approach_Frame_Rotation_Z,Grasp_In_Food_Twist_Linear_X,Grasp_In_Food_Twist_Linear_Y,Grasp_In_Food_Twist_Linear_Z,Grasp_In_Food_Twist_Angular_X,Grasp_In_Food_Twist_Angular_Y,Grasp_In_Food_Twist_Angular_Z,Grasp_Force_Threshold,Grasp_Torque_Threshold,Grasp_Duration,Extraction_Out_Of_Food_Twist_Linear_X,Extraction_Out_Of_Food_Twist_Linear_Y,Extraction_Out_Of_Food_Twist_Linear_Z,Extraction_Out_Of_Food_Twist_Angular_X,Extraction_Out_Of_Food_Twist_Angular_Y,Extraction_Out_Of_Food_Twist_Angular_Z,Extraction_Duration
1654734359.241859,1,fries,3_2021,1637704573.5571215,5.172684192657471,5.9327614307403564,6.5327329635620117,6.5926847457885742,8.68468451499939,-0.40104223120892041,0.013542074846644381,0.096082629266738911,-1.6070243613187396,-0.024927813795223956,-2.088795027535817,-0.023021022403493963,0.016717168939323346,-0.0084502583649824197,-0.047787717340736557,0.024391589725683283,0.088129833204033239,2.663169616134913,0.1323752372446819,-0.6105549159902608,1.8657242257841407,0.0,0.0,-0.47194521635993975,-0.0078603897542071054,-0.01186173460267905,-0.024304952144608833,0.45064935540546114,0.2464455517157384,-0.19403309172743624,17.267618058931046,0.0039215937083459732,0.59997153282165527,0.048854863633939857,0.055520563192093683,0.36689176399049045,-3.9862755202766214,-0.50878695120908313,0.32718500797910821,0.0599517822265625
1654734378.875486,1,fries,4_2021,1637704598.2925496,4.55282735824585,5.3328256607055664,6.60274338722229,6.7427926063537598,8.248773574829102,-0.40961752544596974,0.013344874220777347,0.10138876815436228,-1.6067316034551244,-0.025302036818754172,-1.8341761794994276,0.019205237341467035,0.027885736866757327,0.0025884974229938677,-0.070924695283600847,0.044596538400501706,0.042555288101012188,2.7780141121306943,0.1820864749091123,-0.6479939407816847,2.0003348469043014,0.0,0.0,-0.5613180389959604,0.0051030494205600201,-0.001146896904526654,-0.021242568062197948,0.012590239401882194,0.10817243973185933,-0.1975724067007775,10.525391536079821,0.0021592279851298437,1.2699177265167236,0.092101937701389136,0.023380052891771953,0.43053942140656737,-3.2141227508051387,-1.6287290520286344,-0.4627038665322461,0.14004921913146973
1654734396.658184,1,jello,2_2021,1637704276.2071764,3.5428004264831543,4.812824010848999,5.6727869510650635,6.0627486705780029,8.39468002319336,-0.42577739059939956,0.015397714812082186,0.14429343906173042,-1.6053123744418558,-0.025008370250385922,-2.482324849747904,-0.00046490182431635496,-0.00074574882818806421,0.0019399579298123651,-0.090720430573053734,-0.027297320318221879,0.035836175737931658,3.038309086591181,0.1995687132620948,-0.7935907798463301,2.345709162048403,-0.0,0.0,0.29227765621604707,-0.00084736450174804662,-0.0085518858149649969,-0.030405251152554616,-0.4664351074444536,0.18999645218237102,0.10403586795541404,8.2825443416229838,0.0015810697761329828,0.85996294021606445,0.0093655535146588541,-0.032192625230265788,0.15289595553429156,-1.2247961213522998,0.33466610650147222,0.32262650257364839,0.38996171951293945
1654734418.164848,1,lettuce,1_2021,1637704109.2447484,4.872849225997925,6.5328242778778076,9.8227829933166504,10.002726316452026,12.125657558441162,-0.3933463675976539,0.014543139920284665,0.12404002421620605,-1.6050873097227094,-0.024574664069993774,0.2298558766107494,0.027431388803367818,0.036732375182576459,0.0040405967146486671,0.087650515261433304,0.098527602589460195,0.054587670599880005,-2.711595075322306,-0.8660262337252573,1.9002534143758134,2.0179673541800338,-0.0,0.0,-2.297837808247798,0.017616934880112581,-0.013868904328316277,-0.008229577048459346,0.13734107049308183,0.12592789493477807,-0.08768935229922048,48.57648235073335,0.0045607975744018838,3.2899587154388428,-0.026096785688476613,-0.073801594696942044,0.32803355612092794,-4.0266923440073965,-0.79302672708608346,1.4008923833767122,0.17994332313537598
1654734442.152498,1,lettuce,2_2021,1637704136.487639,5.512793302536011,5.9228990077972412,10.412777185440063,10.622929811477661,12.874172449111938,-0.38845605020011126,0.014901899110315697,0.13004079363205709,-1.6051937776206662,-0.02444529662855377,-1.8560285590294134,0.0060066189540023962,-0.017345952984825275,0.0068702648046543545,-0.088366673935595441,0.0046782972345831841,0.03154036799550182,2.679879651796835,0.1805278847486793,-0.4575502886980226,1.9906269392440925,0.0,0.0,-0.052892493512139566,0.010674941610465149,-0.0056512511490685851,-0.0072825932101136925,-0.0055325662332656091,0.07349624155865303,-0.018980488688828089,87.26040296238385,0.015988985083576008,4.4898781776428223,-0.085346833069680397,-0.020313917190157849,0.26717503467499371,-3.1544145974537403,-0.79677769899594619,0.3453551393147728,0.21015262603759766
1654734461.195652,1,lettuce,3_2021,1637704164.6332405,5.26282525062561,5.6828134059906006,6.6728270053863525,6.8628787994384766,9.028380870819092,-0.49112456399461379,0.013328663449685307,0.15926883945926396,-1.6051701163355008,-0.024386940529274374,-1.9089958769944675,0.0088156254592482441,0.011062541634607737,0.0022017989531925297,-0.083140896888424048,0.042566606367691662,0.025685663690830952,2.808314046746717,0.12659107463235644,-0.5816252667423927,1.6767267663083656,0.0,0.0,-0.4731868509271738,-0.0077092426945824149,-0.011692555629508604,-0.02612264771794463,-0.073992031879114781,0.082886502404798085,0.22530295787508051,51.119320029109296,0.0058329755346607226,0.99001359939575195,-0.05059683764056918,-0.012234503491013309,0.31070493310504349,-2.5417056667120739,-0.0057816122003019749,0.63622047867453435,0.19005179405212402
1654734482.372686,1,lettuce,4_2021,1637704197.185174,4.5427820682525635,4.752741813659668,8.2126779556274414,8.3928592205047607,10.676454305648804,-0.37266403406508425,0.01448205183313378,0.10423367359020726,-1.6070814361275563,-0.024577274979781957,-1.211253382394028,-0.03507619580963485,0.0035025731305431407,0.0059591773943914392,-0.091542799743113079,0.076727121545073218,0.044033947908576385,2.66963498817401,-0.1737071948382702,-0.5459298430668513,1.749998367948373,0.0,0.0,-0.69757753549373,0.00057940711077924297,-0.0021822340552940835,-0.0087682593088945892,-0.10330029352388902,-0.037255644003441585,0.34977800572859324,50.115555319000045,0.020955182952125201,3.4599361419677734,0.019262733056067211,-0.045239587703823643,0.33239213344434004,-2.483240808295363,0.91740834061591969,0.90391139527007547,0.18018126487731934
1654734502.982247,1,mashedpotato,2_2021,1637704722.6762064,9.642770290374756,11.812688589096069,11.972703456878662,12.212740898132324,13.855525255203247,-0.43923858268182825,0.012798813013802479,0.11106153706873846,-1.6035314772397564,-0.025437097635394475,-2.8541029288259443,-0.028412615179772616,0.023711804438413982,-0.026147134422173049,-0.098819952229246333,0.090915177705840761,-0.0032012521972354761,-2.6392118828482563,0.8915043513816955,-1.8207887691873363,5.0139475770355748,0.0,0.0,-0.7437600874574007,-0.0062325638557657855,0.0018742953643148287,0.057157331604189822,-0.7418225899975518,0.094588059646479705,-0.2155448194951376,3.1830476967977002,0.0027059936258247118,0.16001486778259277,0.028402564827632995,0.0063177706223921104,0.23121088642225765,-1.1634039318403011,0.0020659675518945051,0.12182574640189187,0.24003744125366211
1654734526.548739,1,mashedpotato,3_2021,1637704757.5279574,9.31265640258789,9.352677583694458,11.612740278244019,11.982770204544067,13.363698244094849,-0.43831239053902016,0.011437386066977528,0.11044011440667656,-1.5983120454751754,-0.026578920377922137,0.22971338101607555,-0.0022169051959260444,-0.02645793859113597,0.015447977059435743,0.06692968161973778,0.033816789620363094,0.055268909629803589,2.8856063582674403,-1.10487581283369,0.5067465550316436,2.0365250002278987,-0.0,0.0,-2.6737471102129278,0.017269254415173005,0.010558668347135619,-0.014873020456289432,-0.057507310148840508,0.031809851521374985,0.47923452715667658,5.0124534342320004,0.0044799794034076764,2.2600626945495605,-0.053124692279151266,-0.048117726563707872,0.15594022008227398,-0.85269856886334194,-0.04706868138044959,0.56962183842777692,0.37002992630004883
1654734547.509095,1,mashedpotato,4_2021,1637704790.1756089,6.142959356307983,7.3728110790252686,9.112905740737915,9.4928100109100342,11.168499231338501,-0.44070154858474908,0.012446212737304729,0.10859537276449183,-1.5996442585819017,-0.026314410742067494,-2.6356608361317257,-0.0031141770054164408,0.029371442142028054,0.0059043169060663189,-0.082702044396972985,-0.0075220909045538853,0.053910968355680877,2.760284580776862,1.1992599688005203,-1.9077641534318974,2.0967725429190929,-0.0,0.0,0.09070453783593892,0.0058835582257748377,0.0019968409277454522,-0.013296244194718278,0.026943162683682183,0.038427963952154205,0.67998230127703407,3.4357857603786344,0.0032617340067373282,1.7400946617126465,-0.0044658526086856724,-0.0091986532226568593,0.14652813677557835,-0.75913678147635233,0.14537019156596859,-0.14942253058295399,0.37990427017211914
1654734567.962443,1,noodles,1_2021,1637704977.8477309,4.1828038692474365,4.8528287410736084,8.8829052448272705,9.0828621387481689,11.293741703033447,-0.3979864109750042,0.013283543317230251,0.097060631704931871,-1.6011029643312336,-0.025696938311824236,-1.7428275607762715,0.044489625466426791,-0.00030866053640304925,0.0061890215471659162,-0.043647760806010683,0.027551520296772103,0.044341498072365787,2.596222648698457,0.08587266373951767,-0.4007152417000753,2.3667591075313124,0.0,0.0,-0.5630625865993161,0.016043188670497286,-0.010471409412344916,-0.0065355643895731322,-0.080389942849319523,0.11926411106501411,0.049444494491190712,4.7665715121260428,0.0016473041924837044,4.0300765037536621,-0.022172740311491634,-0.064096052203499829,0.29937594572635279,-2.1747371136524505,0.22578809844343314,0.42197499664564947,0.19995689392089844
1654734589.990705,1,noodles,3_2021,1637705013.4010086,4.472754240036011,5.5228109359741211,8.1827573776245117,8.4026811122894287,10.990723848342896,-0.37747259559002633,0.01377154665241187,0.095524048439065271,-1.6025732649631514,-0.025573142188307942,-0.9838129825185106,-0.011221062161874656,0.0076991857096599392,0.021277858800186632,-0.062812646034679842,0.09182537311663802,0.037436233280972633,2.56090736431953,-0.5128203133423547,-0.07827965807761281,1.9692659024259795,0.0,0.0,-0.9708591739117374,0.037499048231229355,-0.018418398455174505,-0.015663665542175916,-0.15901015574400673,0.20348496424493406,0.22279559411086683,5.1941472769674073,0.0023676202858589268,2.6599464416503906,-0.010671373928650661,-0.060580584503750569,0.26727559015311131,-1.8238563014240268,0.11354178872014067,0.37422678786805769,0.21992373466491699
1654734614.436387,1,noodles,4_2021,1637705039.6402726,4.06271767616272,5.1727488040924072,10.952742338180542,11.162806987762451,13.153795957565308,-0.40063236790977236,0.01350758880844849,0.10226803629389637,-1.6042226152107781,-0.025446605513012834,-2.0283888634777285,-0.04438630045157077,0.022746343648704648,0.01253302978334888,-0.13953667347952084,0.024056404672451293,0.043268843629024313,2.501075747247997,0.15965062130247126,-0.7144549191536336,1.9818954428437192,0.0,0.0,-0.17072378031089383,0.023968859662847352,-0.010618781039721446,-0.0055664262258345249,-0.053385262486433951,0.090955234225801207,0.045397593796979503,9.9468749485484054,0.0032044139571888977,5.7799935340881348,-0.024574879086848092,-0.015336388826254616,0.28127914493979572,-2.4867410551608868,0.3296196090348753,0.72728038965127795,0.21006464958190918
1654734633.76868,1,noodles,5_2021,1637705068.9839911,4.272808790206909,4.6828701496124268,8.2927846908569336,8.4428768157958984,10.280123472213745,-0.40885868801532349,0.013920759363086899,0.11711433684828992,-1.6066363495235316,-0.025214499422333517,-1.6252746591871303,-0.017894595181043541,0.029470469490389284,0.0062476504253845024,-0.10119211040171293,0.070196802488651344,0.043702820410007837,2.307172442981576,-0.004346792471090507,-0.6586557560240932,1.9972521947868975,0.0,0.0,-0.6064841529721134,0.02183128398102133,-0.020602666679996197,-0.0064389096115878624,-0.076483646474097666,0.11107683692751673,0.13192618535664841,2.4596564494375772,0.0022303453615497822,3.6099145412445068,0.051060736738819862,-0.069984951342269619,0.37970897517896368,-2.4374955049502804,-0.044554666713599748,0.23335540884749445,0.15009212493896484
1654734652.273688,1,pizza,1_2021,1637705219.1114511,3.9227218627929688,4.8827540874481201,5.8228156566619873,6.7327506542205811,8.322675466537476,-0.4581270085966993,0.013113266654022127,0.12703153526163502,-1.6068512413067857,-0.024909849893116304,-1.2890363433412968,0.015032505903842797,0.0033935664305489444,0.0081414207748378813,-0.042783774377053108,0.079283663104070701,0.038107584382554016,2.7701611273194,-0.07387885633901446,-0.7498475425199419,2.0334258583743168,0.0,0.0,-1.0759502455536396,0.0022061373282029673,-0.0099685622561208991,-0.022534490202210395,0.0074142010442815086,0.15220369921605342,0.26340235316360727,43.731683413893165,0.0069811832469184936,0.94006156921386719,0.02678887210424229,0.019930670966521707,0.053872843735407495,-0.51009936549911361,-0.20397827390670442,0.096920657003388005,0.90993499755859375
1654734668.388514,1,pizza,2_2021,1637705244.0515645,4.5627195835113525,5.3926825523376465,6.3327131271362305,6.4428880214691162,8.36981987953186,-0.34942002690964158,0.015392408056792872,0.11856172798147459,-1.6050033527920187,-0.024673570613891013,-0.08994150110640962,-0.0046266693626858535,-0.0039975892373569355,0.014585524850025285,-0.022625300941535254,0.077996742073554837,0.068926843330213802,3.0898582194170316,-0.36398821655557906,1.0694480600173843,2.0932737933298884,0.0,0.0,-1.288465041496721,-0.0029154073730473756,-0.0089391515480090299,-0.035694687826548013,-0.09422038223642458,0.076331283649245268,0.19711334863852475,20.947897986300916,0.0059726999227865145,0.94003057479858398,0.086888211095508081,-0.27557957273204153,0.52610204668075411,-3.4606581732216273,0.13750680491304862,0.5668548925425102,0.11017489433288574
1654734688.80276,1,pizza,3_2021,1637705270.091767,3.5128231048583984,5.1827778816223145,7.4027614593505859,7.5227892398834229,9.439993381500244,-0.43404247175781352,0.012326651184444315,0.090154778916187825,-1.6057643773479433,-0.024611485840003215,0.10922666372927804,-0.0068532875283154326,-0.03596845786885805,-0.005849235489114606,0.060256909723510277,-0.096641262856793295,0.036753958754005465,2.6813444296379383,-1.0536203079199193,0.49915212807935516,2.2473428089120526,-0.0,0.0,2.128324327582246,-0.025699918345036352,0.0086798298214777695,-0.0048228337192477762,0.26794282834716598,0.15126455968779795,0.11642163088664854,37.636106526762745,0.041506560528939508,2.2199835777282715,0.13687002907628845,0.11283935104132974,0.46164198882770879,-3.8795180918526038,-1.7094211424677683,1.5881397581325281,0.12002778053283691
1654734716.799784,1,pizza,4_2021,1637705298.0315301,3.022897958755493,4.2727441787719727,5.0428483486175537,5.2327713966369629,7.29035758972168,-0.44495313116575097,0.012564940128567237,0.1041128737365785,-1.6062388492590374,-0.024760500460808667,-1.9343901613210146,0.0026906997902927388,0.0064506002615872804,0.011783209033241392,-0.08145246246467408,0.042994631823129681,0.05158851022495848,2.7139380242825792,0.12639410570776538,-1.086361910569796,2.0249934488597354,0.0,0.0,-0.4856780944580012,0.014754634477971294,0.0048367895159531953,-0.042976591376907389,0.11640195342250757,0.20437213024654527,-0.038743530265916912,36.916133346411556,0.0032832474388662918,0.77010416984558105,0.083138450379025494,-0.031137569938125189,0.33422514690778071,-2.0651693101655102,-1.2934172885671995,0.26810973224225937,0.18992304801940918
1654734739.06929,1,riceandbeans,1_2021,1637704386.3745306,7.112794876098633,8.2528781890869141,10.482731580734253,11.142674922943115,13.286965608596802,-0.35421757108570945,0.01560249818968118,0.12853055556849233,-1.6060067560223095,-0.025214238962488762,-0.3855274451014597,-0.025118394543936495,0.0612068929815201,0.0056478465794114127,-0.027476266177673458,0.13874565360050273,0.068752371322340272,2.777980195664762,-0.5551063635822511,0.43037034937067836,2.0042872158864515,0.0,0.0,-1.3752924925512882,0.050437243911344139,-0.0040520211486094896,-0.0097204281487356728,-0.30114663042713657,0.2088017020612048,0.21388221070840985,2.1675438080480909,0.0043050675884327757,2.2298533916473389,0.00039851401048160906,-0.046028183418426433,0.067507653519855521,-0.13096187919207511,-0.16462858478445896,0.11811641160784468,0.6599433422088623
1654734758.125352,1,riceandbeans,3_2021,1637704443.2598033,4.4127514362335205,5.0427939891815186,6.1328039169311523,7.8127999305725098,10.472058057785034,-0.40324815443917628,0.014447112152889963,0.13366151056466954,-1.6054910385057837,-0.02534185446996354,-2.505739634264598,-0.070035364713899817,-0.054795429772080656,-0.0017148555485370885,-0.12829030416931825,-0.069502858398097028,0.078222955106097225,2.6433335480879503,0.6911703576225128,-0.6649542428564237,1.8405229094333189,-0.0,0.0,0.49649673884687434,0.079673698761114839,-0.003246362852892903,-0.01346800084121071,-0.0574332430246857,0.56958751954062614,-0.25708451812181604,3.252744582016506,0.0041878280774685014,1.0900099277496338,0.023551019859629069,-0.015811569734555872,0.033273240636202045,-0.10404498669246312,-0.11922422800716465,0.073206953132874439,1.6799960136413574
1654734777.473228,1,riceandbeans,4_2021,1637704473.0033922,4.712850332260132,5.7328751087188721,6.6327784061431885,7.5228867530822754,10.700708389282227,-0.40602758956117629,0.012077972405737269,0.063727522435779171,-1.6056809589504824,-0.025113482834553287,-2.5318913029316015,-0.021810818854814229,0.046018988796528937,-0.012206819846923763,-0.014516201223882974,0.0077050421569938021,0.07987374295827071,2.8937306682296478,0.6249967687174407,-1.105734728128402,1.5983521855939153,0.0,0.0,-0.48797447115875786,0.062462596733111136,0.057448963485391365,-0.0077081132442331363,-0.44435467317859462,0.30547996606282052,-0.027326892223363739,1.6389184374950185,0.0021521046150902237,0.89990329742431641,0.01438655765003331,-0.0086128939718533911,0.063826580606144684,-0.24227685229978038,-0.16224145240934562,0.099772538642094649,0.89010834693908691
